date,day_of_week,month,is_weekend,is_festival,festival_name,store_id,store_name,store_locality,sku_id,product_name,category,mrp,sell_price,discount_pct,shelf_life_days,is_perishable,base_demand,demand_multiplier,units_sold,stock_ordered,waste_units,revenue,waste_cost
2024-06-13,3,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,10,12,2,640.0,96.0
2024-06-14,4,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,10,9,0,640.0,0.0
2024-06-15,5,6,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.1,21,19,0,1344.0,0.0
2024-06-16,6,6,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.4,25,27,2,1800.0,96.0
2024-06-17,0,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.2,15,16,1,1200.0,48.0
2024-06-18,1,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,14,17,3,952.0,144.0
2024-06-19,2,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,10,11,1,760.0,48.0
2024-06-20,3,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,10,11,1,760.0,48.0
2024-06-21,4,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,10,12,2,800.0,96.0
2024-06-22,5,6,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.1,24,27,3,1632.0,144.0
2024-06-23,6,6,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.4,33,38,5,2376.0,240.0
2024-06-24,0,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.2,12,15,3,768.0,144.0
2024-06-25,1,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,11,12,1,836.0,48.0
2024-06-26,2,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,10,12,2,800.0,96.0
2024-06-27,3,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,8,10,2,544.0,96.0
2024-06-28,4,6,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,12,15,3,864.0,144.0
2024-06-29,5,6,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.1,25,23,0,1600.0,0.0
2024-06-30,6,6,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.4,31,41,10,2108.0,480.0
2024-07-01,0,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.2,10,10,0,640.0,0.0
2024-07-02,1,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,11,11,0,748.0,0.0
2024-07-03,2,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,12,14,2,912.0,96.0
2024-07-04,3,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,11,15,4,880.0,192.0
2024-07-05,4,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,12,13,1,912.0,48.0
2024-07-06,5,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.1,27,35,8,1728.0,384.0
2024-07-07,6,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.4,21,28,7,1428.0,336.0
2024-07-08,0,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.2,15,17,2,1080.0,96.0
2024-07-09,1,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,10,11,1,680.0,48.0
2024-07-10,2,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,8,10,2,608.0,96.0
2024-07-11,3,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,7,8,1,504.0,48.0
2024-07-12,4,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,9,10,1,576.0,48.0
2024-07-13,5,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.1,26,34,8,1872.0,384.0
2024-07-14,6,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.4,26,36,10,1768.0,480.0
2024-07-15,0,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.2,12,16,4,864.0,192.0
2024-07-16,1,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,11,10,0,704.0,0.0
2024-07-17,2,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,11,12,1,880.0,48.0
2024-07-18,3,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,9,12,3,576.0,144.0
2024-07-19,4,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,12,14,2,768.0,96.0
2024-07-20,5,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.1,17,18,1,1292.0,48.0
2024-07-21,6,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.4,31,35,4,1984.0,192.0
2024-07-22,0,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.2,9,9,0,684.0,0.0
2024-07-23,1,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,10,12,2,720.0,96.0
2024-07-24,2,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,8,10,2,544.0,96.0
2024-07-25,3,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,9,8,0,576.0,0.0
2024-07-26,4,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,9,11,2,612.0,96.0
2024-07-27,5,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.1,26,32,6,1664.0,288.0
2024-07-28,6,7,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.4,25,34,9,1600.0,432.0
2024-07-29,0,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.2,13,15,2,988.0,96.0
2024-07-30,1,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,8,8,0,576.0,0.0
2024-07-31,2,7,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,10,9,0,760.0,0.0
2024-08-01,3,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,12,14,2,768.0,96.0
2024-08-02,4,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,11,14,3,792.0,144.0
2024-08-03,5,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,2.1,19,18,0,1520.0,0.0
2024-08-04,6,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.4,24,31,7,1536.0,336.0
2024-08-05,0,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.2,13,15,2,988.0,96.0
2024-08-06,1,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,14,18,4,1120.0,192.0
2024-08-07,2,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,12,13,1,960.0,48.0
2024-08-08,3,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,14,18,4,1120.0,192.0
2024-08-09,4,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,11,11,0,792.0,0.0
2024-08-10,5,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.1,22,22,0,1584.0,0.0
2024-08-11,6,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.4,29,27,0,2088.0,0.0
2024-08-12,0,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.2,17,22,5,1292.0,240.0
2024-08-13,1,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,9,10,1,684.0,48.0
2024-08-14,2,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,8,7,0,544.0,0.0
2024-08-15,3,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,7,7,0,560.0,0.0
2024-08-16,4,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,13,14,1,1040.0,48.0
2024-08-17,5,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.1,26,26,0,1976.0,0.0
2024-08-18,6,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.4,27,35,8,2052.0,384.0
2024-08-19,0,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.2,12,15,3,864.0,144.0
2024-08-20,1,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,12,13,1,768.0,48.0
2024-08-21,2,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,11,14,3,792.0,144.0
2024-08-22,3,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,10,10,0,640.0,0.0
2024-08-23,4,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,9,8,0,576.0,0.0
2024-08-24,5,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.1,21,19,0,1512.0,0.0
2024-08-25,6,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.4,29,39,10,1972.0,480.0
2024-08-26,0,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.2,12,13,1,960.0,48.0
2024-08-27,1,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,13,16,3,1040.0,144.0
2024-08-28,2,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,12,15,3,768.0,144.0
2024-08-29,3,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,9,8,0,612.0,0.0
2024-08-30,4,8,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,10,10,0,720.0,0.0
2024-08-31,5,8,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.1,26,30,4,1872.0,192.0
2024-09-01,6,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.4,31,37,6,1984.0,288.0
2024-09-02,0,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.2,13,16,3,1040.0,144.0
2024-09-03,1,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,9,8,0,648.0,0.0
2024-09-04,2,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,10,11,1,680.0,48.0
2024-09-05,3,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,9,9,0,576.0,0.0
2024-09-06,4,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,13,15,2,988.0,96.0
2024-09-07,5,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.1,23,26,3,1748.0,144.0
2024-09-08,6,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,2.4,25,27,2,2000.0,96.0
2024-09-09,0,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.2,11,13,2,836.0,96.0
2024-09-10,1,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,7,8,1,448.0,48.0
2024-09-11,2,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,10,9,0,720.0,0.0
2024-09-12,3,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,11,9,0,704.0,0.0
2024-09-13,4,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,9,8,0,720.0,0.0
2024-09-14,5,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.1,25,34,9,1700.0,432.0
2024-09-15,6,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.4,21,20,0,1512.0,0.0
2024-09-16,0,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.2,13,17,4,936.0,192.0
2024-09-17,1,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,11,10,0,704.0,0.0
2024-09-18,2,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,10,11,1,760.0,48.0
2024-09-19,3,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,9,9,0,720.0,0.0
2024-09-20,4,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,10,11,1,680.0,48.0
2024-09-21,5,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.1,19,22,3,1368.0,144.0
2024-09-22,6,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.4,25,33,8,1900.0,384.0
2024-09-23,0,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.2,13,17,4,884.0,192.0
2024-09-24,1,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,10,9,0,680.0,0.0
2024-09-25,2,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,9,12,3,720.0,144.0
2024-09-26,3,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,10,13,3,640.0,144.0
2024-09-27,4,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,13,16,3,884.0,144.0
2024-09-28,5,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.1,28,32,4,1792.0,192.0
2024-09-29,6,9,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.4,25,32,7,1900.0,336.0
2024-09-30,0,9,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.2,11,11,0,880.0,0.0
2024-10-01,1,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,10,11,1,800.0,48.0
2024-10-02,2,10,0,1,Gandhi Jayanti,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.8,16,17,1,1216.0,48.0
2024-10-03,3,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,9,8,0,648.0,0.0
2024-10-04,4,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,12,15,3,768.0,144.0
2024-10-05,5,10,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.1,26,34,8,1768.0,384.0
2024-10-06,6,10,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,2.4,30,40,10,1920.0,480.0
2024-10-07,0,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.2,10,10,0,800.0,0.0
2024-10-08,1,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,11,11,0,748.0,0.0
2024-10-09,2,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,11,13,2,836.0,96.0
2024-10-10,3,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,10,11,1,720.0,48.0
2024-10-11,4,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,12,12,0,912.0,0.0
2024-10-12,5,10,1,1,Navratri,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.7,39,43,4,2964.0,192.0
2024-10-13,6,10,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.4,25,26,1,1900.0,48.0
2024-10-14,0,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.2,16,15,0,1216.0,0.0
2024-10-15,1,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.0,9,9,0,612.0,0.0
2024-10-16,2,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,1.0,10,10,0,720.0,0.0
2024-10-17,3,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,11,11,0,704.0,0.0
2024-10-18,4,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,13,16,3,832.0,144.0
2024-10-19,5,10,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,2.1,18,21,3,1440.0,144.0
2024-10-20,6,10,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.4,33,45,12,2244.0,576.0
2024-10-21,0,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.2,10,11,1,640.0,48.0
2024-10-22,1,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,12,14,2,912.0,96.0
2024-10-23,2,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,11,11,0,836.0,0.0
2024-10-24,3,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,12,14,2,768.0,96.0
2024-10-25,4,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.0,11,12,1,880.0,48.0
2024-10-26,5,10,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,2.1,23,28,5,1748.0,240.0
2024-10-27,6,10,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,2.4,22,27,5,1496.0,240.0
2024-10-28,0,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.2,15,15,0,1020.0,0.0
2024-10-29,1,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,10,11,1,640.0,48.0
2024-10-30,2,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,13,17,4,988.0,192.0
2024-10-31,3,10,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,64.0,20,5,1,11,1.0,10,12,2,640.0,96.0
2024-11-01,4,11,0,1,Diwali,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,68.0,15,5,1,11,1.8,22,22,0,1496.0,0.0
2024-11-02,5,11,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.1,18,19,1,1296.0,48.0
2024-11-03,6,11,1,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,72.0,10,5,1,11,2.4,25,23,0,1800.0,0.0
2024-11-04,0,11,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,80.0,0,5,1,11,1.2,12,12,0,960.0,0.0
2024-11-05,1,11,0,0,none,MUM005,Goregaon East,goregaon,SKU-05863,Watermelon 1pc,Fruits & Vegetables,80,76.0,5,5,1,11,1.0,10,9,0,760.0,0.0
